uniqsubs,actvsubs,new_cell,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,forgntvl,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,months,handset_months,hs_bin,usage_trend,revenue_trend,overage_share,dropblk_rate,care_per_mou,rev_per_sub
1,1,0.0,0.0,1415,4810.0,494.29,410.31,4780.0,1396,51.29,597.5,174.5,538,216,44,408.0,158.0,39.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,46.495,590.75,45.6525,0.0,16.5,4.95,4.95,0.0,0.2925,159.25,8.275,42.0,0.0,69.33333333,0.0,13.0,0.0,217.0,0.333333333,49.0,0.0,103.0,0.333333333,3.666666667,3.666666667,0.7,19.0,0.666666667,99.25666667,0.083333333,66.73333333,13.66666667,9.806666667,2.333333333,2.836666667,53.33333333,0.333333333,91.69666667,0.083333333,85.66666667,0.0,74.29333333,0.0,111.3333333,217.3333333,103.3333333,0.0,0.666666667,10,10.333333333333334,0.0,0.26911702577101815,0.17422886619644173,0.1042214969996842,0.5099236640473166,0.0061963103793831855,23.2475
1,1,0.0,0.0,2691,12200.0,1251.36,1136.69,12064.0,2674,63.15,670.22,148.56,557,145,54,530.0,146.0,51.0,0.0,0.0,0.0,0.0,39.98999023,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,62.1,564.75,44.99,0.2475,76.75,26.8625,26.8625,0.0,0.0,23.25,23.58,4.333333333,0.0,0.0,0.0,21.0,0.0,146.0,0.0,42.33333333,0.0,122.3333333,0.0,2.333333333,12.0,10.79333333,14.66666667,0.0,317.6633333,0.0,173.9566667,43.33333333,48.87333333,0.0,0.0,113.3333333,0.0,261.86,0.0,46.66666667,0.0,229.76,0.0,4.333333333,146.0,122.3333333,0.0,0.333333333,19,16.3,0.0,0.0410958904109589,0.3736925515055467,0.42571315372424723,0.029478458047619047,0.004124318750331419,31.05
1,1,0.0,0.0,4181,9213.0,587.49,527.51,9199.0,4176,40.58,707.62,321.23,601,286,41,694.0,308.0,37.0,0.0,0.0,0.0,0.0,129.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,41.10666667,601.3333333,39.99,0.0,30.33333333,10.61666667,10.61666667,0.0,0.0,-6.25,-0.315,5.333333333,0.0,2.0,0.0,13.33333333,0.0,185.0,0.0,90.0,0.0,166.6666667,0.0,0.666666667,2.333333333,2.166666667,35.0,0.0,187.14,0.0,165.4933333,57.66666667,25.37,12.0,18.55333333,84.33333333,0.0,94.93333333,0.0,170.0,0.0,257.7,0.0,7.333333333,185.0,166.6666667,0.0,7.333333333,14,13.3,0.0,-0.03710975849204791,-0.008637236084452975,0.25213742881157875,0.03942652329569892,0.0011068068628172,20.553333335
2,2,0.0,0.0,476,988.0,298.92,214.53,851.0,417,35.76,141.83,69.5,94,50,36,142.0,70.0,36.0,0.0,0.0,0.0,0.0,129.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,35.7325,103.25,44.99,0.7425,0.0,0.0,0.0,0.0,0.0,27.75,-0.7425,0.333333333,0.0,0.0,0.0,5.333333333,0.0,31.33333333,0.0,26.66666667,0.0,26.0,0.0,0.0,0.0,0.0,15.66666667,0.0,33.27333333,0.0,29.52,0.333333333,0.11,0.0,0.0,25.0,0.0,38.03666667,0.0,22.33333333,0.0,24.75666667,0.0,0.333333333,31.33333333,26.0,0.0,0.333333333,8,7.133333333333334,0.0,0.26618705035971224,-0.02021370720751378,0.0,0.010309278341268997,0.0,11.910833333333334
1,1,0.0,0.0,358,648.0,275.69,263.04,638.0,350,12.53,30.38,16.67,82,41,22,87.0,41.0,23.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,20.16,74.25,7.5,0.0,71.0,12.5,12.5,0.0,0.16,-22.25,-6.11,2.333333333,0.0,1.0,0.0,12.33333333,0.0,41.66666667,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,1.666666667,0.0,28.01333333,0.0,1.71,0.666666667,0.06,0.0,0.0,15.0,0.0,9.03,0.0,12.33333333,0.0,20.69333333,0.0,3.333333333,41.66666667,26.0,0.0,0.0,23,22.833333333333332,0.0,-0.2956810631229236,-0.28875236294896034,0.5907372400756143,0.07812499998608399,0.0,10.08
1,1,0.0,0.0,1962,5384.0,1035.05,955.07,5378.0,1960,56.18,316.35,115.29,280,100,53,378.0,135.0,58.0,0.0,0.0,0.0,0.0,129.9899902,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,58.0275,265.0,54.5875,3.465,0.0,0.0,0.0,0.0,0.0,-44.0,15.3025,2.0,0.0,6.666666667,0.0,10.0,0.0,82.33333333,0.0,19.66666667,0.0,64.33333333,0.0,0.0,0.0,0.0,10.66666667,0.0,122.8133333,0.0,31.46666667,17.0,11.39,1.333333333,0.933333333,59.66666667,0.0,125.6133333,0.0,23.66666667,0.0,28.66666667,0.0,8.666666667,82.33333333,64.33333333,0.0,0.333333333,18,1.6333333333333333,0.0,-0.16541353383458646,0.2592435729109313,0.0,0.10400000000816,0.0,29.01375
1,1,0.0,0.0,2896,6581.0,1043.36,979.61,6570.0,2889,61.23,410.63,180.56,645,205,86,561.0,203.0,77.0,0.0,0.0,0.0,0.0,149.9899902,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,74.8125,594.0,53.62,0.0,30.25,12.1,12.1,0.0,0.355,-154.0,-34.0625,8.333333333,0.0,0.333333333,0.0,15.0,0.0,137.0,0.0,110.3333333,0.0,116.3333333,0.0,0.0,0.0,0.0,65.0,0.0,279.1033333,0.0,178.4066667,29.66666667,47.93,14.33333333,22.97,122.0,0.0,272.6233333,0.0,77.0,0.0,184.89,0.0,8.666666667,137.0,116.3333333,0.0,4.333333333,18,4.166666666666667,0.0,-0.25882352941176473,-0.44929925803792253,0.1596042868920033,0.06280193236956522,0.0,37.40625
1,1,0.0,0.0,221,691.0,569.91,504.3,665.0,215,42.03,55.42,17.92,13,7,36,17.0,7.0,36.0,0.0,0.0,0.0,0.0,99.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,37.5325,17.75,44.99,0.495,4.75,1.8525,0.0,1.8525,0.195,14.25,5.6475,0.333333333,0.0,0.0,0.0,2.333333333,0.0,7.666666667,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.666666667,0.18,0.0,0.0,2.333333333,0.0,3.096666667,0.0,2.666666667,0.0,1.393333333,0.0,0.333333333,7.666666667,5.0,0.0,0.0,13,12.4,0.0,0.76,0.14656458833452282,0.04807629922792448,0.03846153842159763,0.0,18.76625
1,1,0.0,0.0,340,773.0,692.25,643.13,729.0,309,26.8,30.38,12.88,6,3,22,27.0,10.0,27.0,0.0,0.0,0.0,0.0,79.98999023,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,22.4025,9.75,16.99,0.2475,0.5,0.175,0.175,0.0,0.0,10.25,1.2675,0.0,0.0,0.333333333,0.0,0.333333333,0.0,4.333333333,0.0,0.333333333,0.0,3.666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.793333333,0.0,0.416666667,0.333333333,0.09,0.0,0.0,3.0,0.0,4.213333333,0.0,1.0,0.0,0.996666667,0.0,0.333333333,4.333333333,3.666666667,0.0,0.0,25,25.8,0.0,0.9534883720930233,0.05416088024783677,0.007477833564790086,0.06249999994140625,0.0,11.20125
1,1,0.0,0.0,524,1406.0,711.34,673.61,1377.0,510,30.62,62.59,23.18,50,23,31,43.0,18.0,31.0,0.0,0.0,0.0,0.0,59.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,30.7775,45.5,29.99,0.0,0.0,0.0,0.0,0.0,0.5175,-14.5,-0.7875,0.666666667,0.0,0.0,0.0,6.0,0.0,19.0,0.0,8.0,0.0,13.0,0.0,0.333333333,1.666666667,1.656666667,5.0,0.0,22.44,0.0,11.39666667,1.333333333,1.266666667,0.666666667,0.16,12.66666667,0.0,21.17,0.0,6.333333333,0.0,12.66666667,0.0,0.666666667,19.0,13.0,0.0,0.0,23,23.366666666666667,0.0,-0.3118279569892473,-0.024781685154590512,0.0,0.03333333335,0.007168458774193549,15.38875
1,1,0.0,0.0,1440,2371.0,404.9,344.92,2356.0,1432,31.36,214.18,130.18,93,56,31,228.0,140.0,32.0,0.0,0.0,0.0,0.0,79.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,30.9275,94.0,39.99,0.7425,0.0,0.0,0.0,0.0,0.195,3.0,-0.9375,0.666666667,0.0,5.333333333,0.0,2.333333333,0.0,27.33333333,0.0,8.666666667,0.0,19.0,0.0,1.666666667,8.666666667,7.346666667,4.666666667,0.333333333,18.45,0.0,8.976666667,3.666666667,1.873333333,0.333333333,0.19,11.66666667,0.0,13.01,0.0,16.0,0.0,14.41666667,0.0,6.0,27.33333333,19.0,0.0,0.0,12,12.2,0.0,0.031578947368421054,-0.029363401456424715,0.0,0.21176470590726645,0.01754385965263158,15.46375
2,2,0.0,0.0,1005,1967.0,587.63,516.41,1802.0,913,43.03,150.17,76.08,117,61,42,62.0,33.0,50.0,0.0,0.0,0.0,0.0,79.98999023,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,43.035,191.5,29.99,0.2475,9.75,3.4125,3.4125,0.0,0.0,224.5,3.155,2.333333333,0.0,2.333333333,0.0,15.0,0.0,62.0,0.0,18.33333333,0.0,43.0,0.0,0.333333333,2.666666667,2.533333333,10.33333333,0.0,50.75333333,0.0,23.88,8.333333333,3.476666667,8.0,6.916666667,40.66666667,0.0,54.37,0.0,19.66666667,0.0,20.26333333,0.0,4.666666667,62.0,43.0,0.0,0.0,13,4.3,0.0,1.1662337662337663,0.07164755308277507,0.07749517429317589,0.07407407407936509,0.00173160172987013,14.344999999999999
1,1,0.0,0.0,1265,3282.0,1235.18,1134.37,3034.0,1113,33.36,89.24,32.74,39,15,22,68.0,22.0,26.0,0.0,0.0,0.0,0.0,59.98999023,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,22.18,39.33333333,26.66,0.0,0.0,0.0,0.0,0.0,0.52,-6.25,-0.315,8.666666667,0.0,2.333333333,0.0,6.333333333,0.0,24.0,0.0,3.0,0.0,8.666666667,0.0,0.0,0.0,0.0,0.333333333,0.0,18.03333333,0.0,2.2,1.333333333,0.04,0.0,0.0,4.666666667,0.0,10.36333333,0.0,5.0,0.0,9.87,0.0,11.0,24.0,8.666666667,0.0,0.0,35,13.366666666666667,0.0,-0.03710975849204791,-0.008637236084452975,0.0,0.44,0.0,11.09
2,1,0.0,0.0,89,287.0,302.4,248.52,257.0,86,20.71,21.42,7.17,28,12,21,22.0,10.0,21.0,0.0,0.0,0.0,0.0,79.98999023,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,20.56,23.5,29.99,0.0,1.0,0.39,0.39,0.0,0.0,-13.5,-0.57,0.333333333,0.0,0.333333333,0.0,13.0,0.0,23.0,0.0,0.666666667,0.0,9.333333333,0.0,0.0,0.0,0.0,0.666666667,0.0,14.63666667,0.0,0.0,1.0,0.08,0.0,0.0,6.333333333,0.0,8.06,0.0,3.0,0.0,6.576666667,0.0,0.666666667,23.0,9.333333333,0.0,0.0,14,3.3,0.0,-0.5510204081632653,-0.026437847866419294,0.01808905380333952,0.027777777791666666,0.0,6.853333333333333
2,1,0.0,0.0,7895,17748.0,1822.01,1751.01,17136.0,7617,109.44,1071.0,476.06,1256,535,118,1196.0,527.0,115.0,0.0,0.0,0.0,0.0,149.9899902,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,111.7175,1238.25,75.0,6.6825,119.75,29.9375,29.9375,0.0,0.0975,-54.25,-18.5175,20.0,0.0,0.333333333,0.0,53.33333333,0.0,429.6666667,0.0,109.0,0.0,361.0,0.0,0.0,0.0,0.0,42.0,0.0,661.6633333,0.0,204.9366667,18.66666667,13.90666667,0.666666667,1.163333333,419.6666667,0.0,823.3033333,0.0,26.33333333,0.0,43.29666667,0.0,20.33333333,429.6666667,361.0,0.0,7.666666667,26,4.633333333333334,0.0,-0.04377647770829131,-0.16428238738439016,0.2655976223745204,0.04721362227962742,0.0,37.23916666666667
1,1,0.0,0.0,996,2567.0,830.76,662.14,2562.0,995,17.42,67.42,26.18,72,21,17,64.0,26.0,17.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.0,17.365,70.5,16.99,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,-0.375,0.0,0.0,0.0,0.0,4.0,0.0,28.33333333,0.0,0.0,0.0,24.33333333,0.0,0.0,0.0,0.0,0.0,0.0,65.61666667,0.0,0.0,0.0,0.0,0.0,0.0,20.66666667,0.0,43.63333333,0.0,3.666666667,0.0,21.98333333,0.0,0.0,28.33333333,24.33333333,0.0,0.0,39,39.43333333333333,0.0,-0.07692307692307693,-0.02041927579635176,0.0,0.0,0.0,8.6825
2,2,0.0,0.0,3549,7219.0,1637.87,1580.44,7133.0,3505,63.22,285.32,140.2,578,259,101,493.0,219.0,82.0,0.0,0.0,0.0,0.0,149.9899902,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,100.7975,602.25,69.99,1.2375,114.0,34.2,34.2,0.0,5.37,73.75,-1.7475,4.0,0.0,4.333333333,0.0,99.0,0.0,341.6666667,0.0,18.33333333,0.0,234.3333333,0.0,0.0,0.0,0.0,11.0,0.0,363.0033333,0.0,20.68,23.0,14.51333333,2.333333333,3.01,190.6666667,0.0,269.2566667,0.0,62.0,0.0,114.4266667,0.0,8.333333333,341.6666667,234.3333333,0.0,0.666666667,27,9.333333333333334,0.0,0.12225445503522586,-0.01716643336034775,0.33596109924114054,0.024319066144521492,0.0,33.59916666666667
1,1,0.0,0.0,1090,2562.0,251.74,190.82,2524.0,1068,31.8,420.67,178.0,313,158,31,421.0,178.0,32.0,0.0,0.0,0.0,0.0,59.98999023,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,30.5075,342.0,39.99,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0825,3.333333333,0.0,0.333333333,0.0,38.0,0.0,107.3333333,0.333333333,87.0,0.0,66.66666667,0.333333333,0.0,0.0,0.0,46.33333333,0.0,55.24666667,0.173333333,122.3033333,14.33333333,12.16,0.333333333,0.333333333,52.0,0.0,72.14666667,0.0,87.0,0.333333333,105.4033333,0.173333333,3.666666667,107.6666667,67.0,0.0,3.0,7,6.766666666666667,0.0,0.25072886297376096,0.0026184241847179244,0.0,0.033742331281060634,0.0,15.25375
5,1,0.0,0.0,1467,5183.0,493.42,414.09,5105.0,1428,31.85,392.69,109.85,451,112,34,419.0,109.0,32.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,32.86,427.75,39.99,1.7325,3.25,1.1375,1.1375,0.0,0.0,-69.75,-1.88,1.0,0.0,3.333333333,0.0,16.66666667,0.0,65.33333333,0.0,1.666666667,0.0,44.33333333,0.0,4.333333333,17.66666667,14.85666667,1.0,0.0,166.5066667,0.0,3.593333333,2.666666667,1.946666667,1.0,1.2,35.66666667,0.0,106.5333333,0.0,10.33333333,0.0,63.56666667,0.0,4.333333333,65.33333333,44.33333333,0.0,0.333333333,15,14.2,0.0,-0.16268221574344024,-0.055522740696987594,0.033594211458948614,0.06532663316408675,0.010106899902040816,5.476666666666667
4,2,0.0,0.0,2786,13188.0,948.21,926.9,12175.0,2579,77.24,1014.58,214.92,1323,302,141,1090.0,244.0,92.0,0.0,0.0,0.0,0.0,29.98999023,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,155.21,1388.25,10.0,0.2475,576.25,144.0625,144.0625,0.0,0.0,194.75,42.69,2.666666667,0.0,5.333333333,0.0,33.66666667,0.0,247.0,0.0,82.66666667,0.0,206.0,0.0,0.0,0.0,0.0,18.66666667,0.0,679.39,0.0,308.0033333,46.66666667,73.51,29.0,100.5266667,181.0,0.0,623.77,0.0,107.0,0.0,363.6233333,0.0,8.0,247.0,206.0,0.0,8.333333333,14,4.7,0.0,0.14018355227640814,0.27328596120606874,0.9222360924396645,0.03225806451612903,0.0,31.042
1,1,0.0,0.0,3172,8509.0,1128.8,1072.11,8471.0,3157,53.61,423.55,157.85,546,173,62,461.0,163.0,56.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,82.7125,618.0,50.0,0.2475,106.25,31.875,31.875,0.0,0.0,215.0,63.2775,4.666666667,0.0,0.333333333,0.0,21.0,0.0,151.6666667,0.0,80.66666667,0.0,126.0,0.0,0.666666667,2.333333333,2.116666667,64.33333333,0.0,334.9233333,0.0,130.1766667,53.33333333,61.91333333,3.333333333,3.846666667,47.0,0.0,95.36333333,0.0,108.6666667,0.0,369.7366667,0.0,5.0,151.6666667,126.0,0.0,0.0,21,20.633333333333333,0.0,0.3473344103392569,0.7558906973271614,0.380767507839331,0.03275109169590587,0.0010770059240710825,41.35625
2,2,0.0,0.0,540,1512.0,366.25,294.85,1510.0,538,36.86,188.75,67.25,228,68,36,187.0,63.0,36.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,35.7775,202.25,44.99,0.495,0.75,0.2925,0.0,0.2925,0.0,-76.25,-0.7875,3.0,0.0,0.333333333,0.0,14.0,0.666666667,69.33333333,1.333333333,18.33333333,0.0,53.33333333,0.666666667,0.333333333,6.666666667,6.65,7.0,0.0,187.4266667,1.353333333,28.47333333,5.333333333,7.31,7.333333333,15.13333333,46.66666667,0.0,84.91666667,0.0,23.66666667,0.666666667,130.9833333,1.353333333,3.333333333,70.66666667,54.0,0.0,0.333333333,9,8.466666666666667,0.0,-0.3751537515375154,-0.021412548433145263,0.00795323227516824,0.04651162790016225,0.0016400163985239853,11.925833333333335
2,2,0.0,0.0,1456,4360.0,411.73,371.74,4347.0,1449,24.78,289.8,96.6,82,32,10,139.0,39.0,10.0,0.0,0.0,0.0,0.0,149.9899902,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,10.2475,61.75,10.0,0.2475,0.0,0.0,0.0,0.0,0.0,-61.75,-0.2475,0.333333333,0.0,0.0,0.0,3.0,0.0,19.33333333,0.0,4.666666667,0.0,16.0,0.0,0.0,0.0,0.0,3.666666667,0.0,29.59333333,0.0,3.393333333,3.333333333,5.183333333,0.333333333,0.223333333,13.33333333,0.0,22.87,0.0,5.666666667,0.0,10.11666667,0.0,0.333333333,19.33333333,16.0,0.0,0.0,16,14.833333333333334,0.0,-0.9840637450199203,-0.02200488997555012,0.0,0.01639344260924483,0.0,3.4158333333333335
2,2,0.0,0.0,9427,20023.0,1526.0,1416.17,19981.0,9406,70.81,999.05,470.3,957,433,60,1053.0,481.0,67.0,0.0,0.0,0.0,0.0,99.98999023,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,57.73,949.25,59.99,0.99,22.5,6.75,6.75,0.0,0.0,-24.25,-7.74,17.66666667,0.0,6.0,0.0,94.0,0.0,471.6666667,0.0,116.3333333,0.0,355.6666667,0.0,3.333333333,3.333333333,0.936666667,71.33333333,0.666666667,501.1366667,0.0,131.3633333,73.33333333,79.23,16.33333333,14.61666667,260.3333333,0.0,368.77,0.0,195.3333333,0.0,263.73,0.0,23.66666667,471.6666667,355.6666667,0.0,8.333333333,21,12.466666666666667,0.0,-0.025519600105235463,-0.13178954537714968,0.11493274306146774,0.05007052186529827,0.00350784881136543,19.243333333333332
1,1,0.0,0.0,9795,32069.0,3104.41,3016.36,31956.0,9749,116.01,1229.08,374.96,1335,355,81,1170.0,324.0,90.0,0.0,0.0,0.0,0.0,79.98999023,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,86.11,1397.0,84.99,0.99,49.25,12.3125,12.3125,0.0,0.0975,187.0,15.52,24.66666667,0.0,4.0,0.0,86.33333333,0.0,397.0,0.0,139.0,0.0,293.6666667,0.0,1.333333333,2.666666667,1.606666667,63.0,1.0,713.6833333,0.0,335.8266667,50.0,56.44666667,12.0,68.12333333,312.6666667,0.0,783.3433333,0.0,93.0,0.0,266.1666667,0.0,28.66666667,397.0,293.6666667,0.0,4.0,27,6.166666666666667,0.0,0.13376251788268956,0.17816553782573757,0.14134427735047642,0.07202680067839197,0.0009537434427753933,43.055
2,2,0.0,0.0,3229,10210.0,1971.13,1930.36,10180.0,3222,77.21,407.2,128.88,198,69,37,293.0,84.0,53.0,0.0,0.0,0.0,0.0,149.9899902,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,49.2575,266.25,30.0,0.495,35.5,12.425,12.425,0.0,0.0975,205.75,36.6825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,5.566666666666666,0.0,0.7698783910196445,0.7298910610356663,0.24722678207232754,0.0,0.0,16.419166666666666
2,2,0.0,0.0,879,1338.0,913.42,863.34,1333.0,875,31.98,49.37,32.41,87,61,33,74.0,51.0,33.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,33.4775,87.5,29.99,3.2175,0.0,0.0,0.0,0.0,0.0,0.5,0.4725,2.333333333,0.0,1.0,0.0,8.666666667,0.0,58.33333333,0.0,5.666666667,0.0,46.66666667,0.0,0.0,0.0,0.0,4.0,0.0,28.92333333,0.0,3.54,15.0,6.663333333,2.666666667,2.476666667,39.33333333,0.0,25.36,0.0,12.0,0.0,7.103333333,0.0,3.333333333,58.33333333,46.66666667,0.0,0.0,28,28.5,0.0,0.005649717514124294,0.01370458994996737,0.0,0.056179775278437066,0.0,11.159166666666666
1,1,0.0,0.0,5553,18004.0,1761.45,1711.65,17741.0,5478,81.51,844.81,260.86,952,288,67,872.0,249.0,61.0,0.0,0.0,0.0,0.0,59.98999023,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,66.11,996.0,49.99,1.98,45.25,13.575,13.575,0.0,0.0,133.0,-1.93,12.0,0.0,10.0,0.0,25.0,0.0,230.0,0.0,68.33333333,0.0,187.3333333,0.0,0.333333333,1.0,0.84,21.33333333,0.0,521.4166667,0.0,252.53,29.33333333,37.05333333,2.0,5.166666667,127.3333333,0.0,401.1366667,0.0,124.0,0.0,372.81,0.0,22.0,230.0,187.3333333,0.0,4.333333333,23,23.1,0.0,0.1334002006018054,-0.028758754284011322,0.20227983907018326,0.09523809523809523,0.00033433634202607827,33.055
4,2,0.0,0.0,1237,2021.0,937.31,894.04,1998.0,1223,52.59,117.53,71.94,329,154,62,192.0,96.0,55.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,58.3925,274.25,49.47,1.2375,37.5,9.375,9.375,0.0,0.78,-164.25,-9.4425,3.666666667,0.0,0.666666667,0.0,12.33333333,0.0,134.0,0.0,27.0,0.0,117.6666667,0.0,2.666666667,7.333333333,6.373333333,17.0,0.333333333,171.49,0.0,55.12333333,55.66666667,59.30666667,5.666666667,6.39,91.0,0.0,150.4766667,0.0,44.66666667,0.0,76.14,0.0,4.333333333,134.0,117.6666667,0.0,1.0,28,28.2,0.0,-0.5967302452316077,-0.15898472029296631,0.15784821315822706,0.032098765429629625,0.009688162277929156,11.6785
2,1,0.0,0.0,754,1466.0,338.94,271.22,1403.0,720,30.14,155.89,80.0,224,103,28,190.0,92.0,30.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,28.6525,226.5,36.99,0.0,4.75,1.6625,1.6625,0.0,0.0,8.5,1.3375,1.666666667,0.0,1.0,0.0,44.0,0.0,148.3333333,0.0,6.333333333,0.0,101.6666667,0.0,2.0,4.666666667,3.346666667,5.666666667,0.0,154.2133333,0.0,1.81,3.0,5.446666667,0.0,0.0,62.0,0.0,98.59666667,0.0,45.0,0.0,57.42666667,0.0,2.666666667,148.3333333,101.6666667,0.0,1.0,11,10.766666666666667,0.0,0.03736263736263736,0.04510580895371385,0.05606609897984993,0.01785714286336097,0.008791208791208791,9.550833333333333
1,1,0.0,0.0,2803,13703.0,725.74,665.76,13697.0,2802,47.55,978.36,200.14,847,180,40,951.0,192.0,41.0,0.0,0.0,0.0,0.0,9.989997864,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,38.72,754.25,44.99,0.495,6.5,2.275,2.275,0.0,0.96,-277.25,-3.73,11.33333333,0.0,4.0,0.0,38.0,0.0,167.6666667,0.0,72.66666667,0.0,121.0,0.0,2.333333333,5.0,3.436666667,15.0,0.0,461.1,0.0,334.2333333,20.66666667,16.35333333,6.0,49.92666667,63.33333333,0.0,179.82,0.0,120.3333333,0.0,615.5133333,0.0,15.33333333,167.6666667,121.0,0.0,1.0,15,14.333333333333334,0.0,-0.36709698775239985,-0.09390735146022156,0.05727593152064451,0.09090909087136184,0.0030894847176431645,19.36
